unix_seconds,gpu_index,memory_used_mib,utilization_percent,power_watts
1790410311.861,1,57297.0,0.0,192.03
1790410311.861,2,57189.0,0.0,200.62
1790410311.861,3,57517.0,0.0,187.11
1790410311.861,4,58145.0,0.0,195.12
1790410311.861,5,57499.0,0.0,190.3
1790410311.861,6,57339.0,0.0,197.1
1790410311.861,7,57319.0,0.0,188.03
1790410312.861,0,59951.0,0.0,196.65
1790410312.861,1,57297.0,0.0,191.91
1790410312.861,2,57189.0,0.0,200.41
1790410312.861,3,57517.0,0.0,186.98
1790410312.861,4,58145.0,0.0,194.97
1790410312.862,5,57499.0,0.0,190.25
1790410312.862,6,57339.0,0.0,196.9
1790410312.862,7,57319.0,0.0,187.9
1790410313.862,0,59951.0,0.0,196.65
1790410313.862,1,57297.0,0.0,191.89
1790410313.862,2,57189.0,0.0,200.32
1790410313.862,3,57517.0,0.0,186.98
1790410313.862,4,58145.0,0.0,194.96
1790410313.862,5,57499.0,0.0,190.1
1790410313.862,6,57339.0,0.0,196.81
1790410313.862,7,57319.0,0.0,187.87
1790410314.862,0,59951.0,0.0,196.32
1790410314.862,1,57297.0,0.0,191.65
1790410314.862,2,57189.0,0.0,199.97
1790410314.862,3,57517.0,0.0,186.79
1790410314.862,4,58145.0,0.0,194.62
1790410314.862,5,57499.0,0.0,190.17
1790410314.862,6,57339.0,0.0,196.46
1790410314.862,7,57319.0,0.0,187.81
1790410315.863,0,59951.0,0.0,196.08
1790410315.863,1,57297.0,0.0,191.59
1790410315.863,2,57189.0,0.0,199.84
1790410315.863,3,57517.0,0.0,186.59
1790410315.863,4,58145.0,0.0,194.41
1790410315.863,5,57499.0,0.0,189.87
1790410315.863,6,57339.0,0.0,196.23
1790410315.863,7,57319.0,0.0,187.63
1790410316.863,0,59951.0,0.0,195.92
1790410316.863,1,57297.0,0.0,191.43
1790410316.863,2,57189.0,0.0,199.22
1790410316.864,3,57517.0,0.0,186.61
1790410316.864,4,58145.0,0.0,194.3
1790410316.864,5,57499.0,0.0,189.81
1790410316.864,6,57339.0,0.0,196.03
1790410316.864,7,57319.0,0.0,187.58
1790410317.865,0,59951.0,0.0,195.69
1790410317.865,1,57297.0,0.0,191.28
1790410317.865,2,57189.0,0.0,198.8
1790410317.865,3,57517.0,0.0,186.48
1790410317.865,4,58145.0,0.0,194.06
1790410317.865,5,57499.0,0.0,189.66
1790410317.865,6,57339.0,0.0,195.9
1790410317.865,7,57319.0,0.0,187.51
1790410318.865,0,59951.0,0.0,195.61
1790410318.865,1,57297.0,0.0,191.26
1790410318.865,2,57189.0,0.0,198.75
1790410318.865,3,57517.0,0.0,186.57
1790410318.865,4,58145.0,0.0,194.19
1790410318.865,5,57499.0,0.0,189.59
1790410318.865,6,57339.0,0.0,195.74
1790410318.865,7,57319.0,0.0,187.38
1790410319.865,0,59951.0,0.0,195.32
1790410319.866,1,57297.0,0.0,191.09
1790410319.866,2,57189.0,0.0,198.45
1790410319.866,3,57517.0,0.0,186.27
1790410319.866,4,58145.0,0.0,193.84
1790410319.866,5,57499.0,0.0,189.65
1790410319.866,6,57339.0,0.0,195.48
1790410319.866,7,57319.0,0.0,187.45
1790410320.866,0,59951.0,0.0,195.18
1790410320.866,1,57297.0,0.0,191.08
1790410320.866,2,57189.0,0.0,198.25
1790410320.866,3,57517.0,0.0,186.23
1790410320.866,4,58145.0,0.0,193.82
1790410320.866,5,57499.0,0.0,189.45
1790410320.866,6,57339.0,0.0,195.22
1790410320.866,7,57319.0,0.0,187.21
1790410321.866,0,59951.0,0.0,195.01
1790410321.866,1,57297.0,0.0,190.93
1790410321.866,2,57189.0,0.0,197.73
1790410321.866,3,57517.0,0.0,186.04
1790410321.866,4,58145.0,0.0,193.62
1790410321.866,5,57499.0,0.0,189.38
1790410321.867,6,57339.0,0.0,194.51
1790410321.867,7,57319.0,0.0,187.15
1790410322.867,0,59951.0,0.0,194.99
1790410322.867,1,57297.0,0.0,190.81
1790410322.867,2,57189.0,0.0,197.67
1790410322.867,3,57517.0,0.0,186.03
1790410322.867,4,58145.0,0.0,193.48
1790410322.867,5,57499.0,0.0,189.28
1790410322.867,6,57339.0,0.0,194.24
1790410322.867,7,57319.0,0.0,187.13
1790410323.867,0,59951.0,0.0,194.92
1790410323.867,1,57297.0,0.0,190.89
1790410323.867,2,57189.0,0.0,197.61
1790410323.867,3,57517.0,0.0,186.05
1790410323.867,4,58145.0,0.0,193.47
1790410323.867,5,57499.0,0.0,189.15
1790410323.867,6,57339.0,0.0,194.2
1790410323.867,7,57319.0,0.0,187.04
1790410324.868,0,59951.0,0.0,194.64
1790410324.868,1,57297.0,0.0,190.64
1790410324.868,2,57189.0,0.0,197.33
1790410324.868,3,57517.0,0.0,185.94
1790410324.868,4,58145.0,0.0,193.35
1790410324.868,5,57499.0,0.0,189.24
1790410324.868,6,57339.0,0.0,193.89
1790410324.868,7,57319.0,0.0,187.1
1790410325.868,0,59951.0,0.0,194.58
1790410325.872,1,57297.0,0.0,190.73
1790410325.872,2,57189.0,0.0,197.24
1790410325.872,3,57517.0,0.0,185.78
1790410325.873,4,58145.0,0.0,193.26
1790410325.873,5,57499.0,0.0,189.09
1790410325.873,6,57339.0,0.0,193.86
1790410325.873,7,57319.0,0.0,186.93
1790410326.873,0,59951.0,0.0,194.37
1790410326.873,1,57297.0,0.0,190.62
1790410326.873,2,57189.0,0.0,197.1
1790410326.873,3,57517.0,0.0,185.85
1790410326.873,4,58145.0,0.0,193.14
1790410326.873,5,57499.0,0.0,189.1
1790410326.873,6,57339.0,0.0,193.21
1790410326.873,7,57319.0,0.0,186.87
1790410327.874,0,59951.0,0.0,194.25
1790410327.874,1,57297.0,0.0,190.43
1790410327.874,2,57189.0,0.0,196.91
1790410327.874,3,57517.0,0.0,185.67
1790410327.874,4,58145.0,0.0,192.98
1790410327.874,5,57499.0,0.0,188.95
1790410327.874,6,57339.0,0.0,192.93
1790410327.874,7,57319.0,0.0,186.73
1790410328.874,0,59951.0,0.0,194.25
1790410328.874,1,57297.0,0.0,190.46
1790410328.874,2,57189.0,0.0,196.82
1790410328.874,3,57517.0,0.0,185.71
1790410328.874,4,58145.0,0.0,192.94
1790410328.874,5,57499.0,0.0,188.84
1790410328.874,6,57339.0,0.0,192.84
1790410328.874,7,57319.0,0.0,186.71
1790410329.874,0,59951.0,0.0,194.01
1790410329.874,1,57297.0,0.0,190.28
1790410329.874,2,57189.0,0.0,196.58
1790410329.874,3,57517.0,0.0,185.55
1790410329.874,4,58145.0,0.0,192.63
1790410329.874,5,57499.0,0.0,188.92
1790410329.874,6,57339.0,0.0,192.61
1790410329.874,7,57319.0,0.0,186.77
1790410330.874,0,59951.0,0.0,193.9
1790410330.875,1,57297.0,0.0,190.23
1790410330.875,2,57189.0,0.0,196.45
1790410330.875,3,57517.0,0.0,185.47
1790410330.875,4,58145.0,0.0,192.51
1790410330.875,5,57499.0,0.0,188.61
1790410330.875,6,57339.0,0.0,192.42
1790410330.875,7,57319.0,0.0,186.63
1790410331.875,0,59951.0,0.0,193.74
1790410331.875,1,57297.0,0.0,190.11
1790410331.875,2,57189.0,0.0,196.28
1790410331.875,3,57517.0,0.0,185.47
1790410331.875,4,58145.0,0.0,192.34
1790410331.875,5,57499.0,0.0,188.59
1790410331.875,6,57339.0,0.0,192.29
1790410331.875,7,57319.0,0.0,186.54
1790410332.875,0,59951.0,0.0,193.6
1790410332.875,1,57297.0,0.0,190.03
1790410332.875,2,57189.0,0.0,196.21
1790410332.875,3,57517.0,0.0,185.4
1790410332.875,4,58145.0,0.0,192.33
1790410332.875,5,57499.0,0.0,188.55
1790410332.875,6,57339.0,0.0,192.2
1790410332.875,7,57319.0,0.0,186.5
1790410333.876,0,59951.0,0.0,193.64
1790410333.876,1,57297.0,0.0,190.08
1790410333.876,2,57189.0,0.0,196.2
1790410333.876,3,57517.0,0.0,185.55
1790410333.876,4,58145.0,0.0,192.22
1790410333.876,5,57499.0,0.0,188.47
1790410333.876,6,57339.0,0.0,192.04
1790410333.876,7,57319.0,0.0,186.43
1790410334.876,0,59951.0,0.0,193.41
1790410334.876,1,57297.0,0.0,189.92
1790410334.876,2,57189.0,0.0,195.88
1790410334.876,3,57517.0,0.0,185.37
1790410334.876,4,58145.0,0.0,192.07
1790410334.876,5,57499.0,0.0,188.58
1790410334.876,6,57339.0,0.0,191.86
1790410334.876,7,57319.0,0.0,186.48
1790410335.876,0,59951.0,0.0,193.3
1790410335.877,1,57297.0,0.0,189.83
1790410335.877,2,57189.0,0.0,195.76
1790410335.877,3,57517.0,0.0,185.25
1790410335.877,4,58145.0,0.0,192.01
1790410335.877,5,57499.0,0.0,188.41
1790410335.877,6,57339.0,0.0,191.59
1790410335.877,7,57319.0,0.0,186.38
1790410336.877,0,59951.0,0.0,193.18
1790410336.877,1,57297.0,0.0,189.87
1790410336.877,2,57189.0,0.0,195.69
1790410336.877,3,57517.0,0.0,185.23
1790410336.877,4,58145.0,0.0,191.88
1790410336.877,5,57499.0,0.0,188.38
1790410336.877,6,57339.0,0.0,191.54
1790410336.877,7,57319.0,0.0,186.3
1790410337.877,0,59951.0,0.0,193.02
1790410337.877,1,57297.0,0.0,189.8
1790410337.877,2,57189.0,0.0,195.49
1790410337.877,3,57517.0,0.0,185.23
1790410337.877,4,58145.0,0.0,191.72
1790410337.877,5,57499.0,0.0,188.34
1790410337.877,6,57339.0,0.0,191.46
1790410337.877,7,57319.0,0.0,186.29
1790410338.878,0,59951.0,0.0,193.02
1790410338.878,1,57297.0,0.0,189.85
1790410338.878,2,57189.0,0.0,195.5
1790410338.878,3,57517.0,0.0,185.35
1790410338.878,4,58145.0,0.0,191.83
1790410338.878,5,57499.0,0.0,188.25
1790410338.878,6,57339.0,0.0,191.46
1790410338.878,7,57319.0,0.0,186.22
1790410339.878,0,59951.0,0.0,192.76
1790410339.878,1,57297.0,0.0,189.6
1790410339.878,2,57189.0,0.0,195.27
1790410339.878,3,57517.0,0.0,185.14
1790410339.878,4,58145.0,0.0,191.61
1790410339.878,5,57499.0,0.0,188.34
1790410339.878,6,57339.0,0.0,191.13
1790410339.878,7,57319.0,0.0,186.31
1790410340.879,0,59951.0,0.0,192.68
1790410340.879,1,57297.0,0.0,189.54
1790410340.879,2,57189.0,0.0,195.18
1790410340.879,3,57517.0,0.0,185.07
1790410340.879,4,58145.0,0.0,191.52
1790410340.879,5,57499.0,0.0,188.17
1790410340.879,6,57339.0,0.0,191.07
1790410340.879,7,57319.0,0.0,186.19
1790410341.879,0,59951.0,0.0,192.68
1790410341.879,1,57297.0,0.0,189.52
1790410341.879,2,57189.0,0.0,195.1
1790410341.879,3,57517.0,0.0,185.04
1790410341.879,4,58145.0,0.0,191.37
1790410341.879,5,57499.0,0.0,188.13
1790410341.879,6,57339.0,0.0,190.89
1790410341.879,7,57319.0,0.0,186.11
1790410342.879,0,59951.0,0.0,192.55
1790410342.879,1,57297.0,0.0,189.51
1790410342.879,2,57189.0,0.0,195.04
1790410342.879,3,57517.0,0.0,185.05
1790410342.879,4,58145.0,0.0,191.24
1790410342.879,5,57499.0,0.0,188.09
1790410342.879,6,57339.0,0.0,190.89
1790410342.879,7,57319.0,0.0,186.05
1790410343.88,0,59951.0,0.0,192.56
1790410343.88,1,57297.0,0.0,189.62
1790410343.88,2,57189.0,0.0,195.01
1790410343.88,3,57517.0,0.0,185.17
1790410343.88,4,58145.0,0.0,191.41
1790410343.88,5,57499.0,0.0,188.09
1790410343.88,6,57339.0,0.0,190.97
1790410343.88,7,57319.0,0.0,186.06
1790410344.88,0,59951.0,0.0,192.33
1790410344.88,1,57297.0,0.0,189.4
1790410344.88,2,57189.0,0.0,194.79
1790410344.88,3,57517.0,0.0,184.95
1790410344.88,4,58145.0,0.0,191.1
1790410344.88,5,57499.0,0.0,188.06
1790410344.88,6,57339.0,0.0,190.71
1790410344.88,7,57319.0,0.0,186.11
1790410345.88,0,59951.0,0.0,192.38
1790410345.885,1,57297.0,0.0,189.42
1790410345.885,2,57189.0,0.0,194.76
1790410345.885,3,57517.0,0.0,185.02
1790410345.885,4,58145.0,0.0,191.13
1790410345.885,5,57499.0,0.0,188.05
1790410345.886,6,57339.0,0.0,190.69
1790410345.886,7,57319.0,0.0,185.98
1790410346.886,0,59951.0,0.0,192.25
1790410346.886,1,57297.0,0.0,189.41
1790410346.886,2,57189.0,0.0,194.75
1790410346.886,3,57517.0,0.0,184.99
1790410346.886,4,58145.0,0.0,190.99
1790410346.886,5,57499.0,0.0,188.03
1790410346.886,6,57339.0,0.0,190.58
1790410346.886,7,57319.0,0.0,186.0
1790410347.886,0,59951.0,0.0,192.09
1790410347.886,1,57297.0,0.0,189.27
1790410347.886,2,57189.0,0.0,194.56
1790410347.886,3,57517.0,0.0,184.83
1790410347.886,4,58145.0,0.0,190.95
1790410347.886,5,57499.0,0.0,187.9
1790410347.886,6,57339.0,0.0,190.38
1790410347.886,7,57319.0,0.0,185.92
1790410348.886,0,59951.0,0.0,192.12
1790410348.887,1,57297.0,0.0,189.38
1790410348.887,2,57189.0,0.0,194.68
1790410348.887,3,57517.0,0.0,184.97
1790410348.887,4,58145.0,0.0,191.06
1790410348.887,5,57499.0,0.0,187.89
1790410348.887,6,57339.0,0.0,190.39
1790410348.887,7,57319.0,0.0,185.94
1790410349.887,0,59951.0,0.0,191.9
1790410349.887,1,57297.0,0.0,189.22
1790410349.887,2,57189.0,0.0,194.4
1790410349.887,3,57517.0,0.0,184.8
1790410349.887,4,58145.0,0.0,190.76
1790410349.887,5,57499.0,0.0,187.99
1790410349.887,6,57339.0,0.0,190.22
1790410349.887,7,57319.0,0.0,185.97
1790410350.887,0,59951.0,0.0,191.75
1790410350.887,1,57297.0,0.0,189.21
1790410350.887,2,57189.0,0.0,194.31
1790410350.887,3,57517.0,0.0,184.78
1790410350.887,4,58145.0,0.0,190.69
1790410350.887,5,57499.0,0.0,187.82
1790410350.887,6,57339.0,0.0,190.08
1790410350.887,7,57319.0,0.0,185.81
1790410351.888,0,59951.0,0.0,191.73
1790410351.888,1,57297.0,0.0,189.09
1790410351.888,2,57189.0,0.0,194.28
1790410351.888,3,57517.0,0.0,184.73
1790410351.888,4,58145.0,0.0,190.6
1790410351.888,5,57499.0,0.0,187.79
1790410351.888,6,57339.0,0.0,190.05
1790410351.888,7,57319.0,0.0,185.79
1790410352.888,0,59951.0,0.0,191.67
1790410352.888,1,57297.0,0.0,189.24
1790410352.888,2,57189.0,0.0,194.16
1790410352.888,3,57517.0,0.0,184.73
1790410352.888,4,58145.0,0.0,190.54
1790410352.888,5,57499.0,0.0,187.78
1790410352.888,6,57339.0,0.0,189.98
1790410352.888,7,57319.0,0.0,185.74
1790410353.889,0,59951.0,0.0,191.72
1790410353.889,1,57297.0,0.0,189.32
1790410353.889,2,57189.0,0.0,194.23
1790410353.889,3,57517.0,0.0,184.82
1790410353.889,4,58145.0,0.0,190.62
1790410353.889,5,57499.0,0.0,187.7
1790410353.889,6,57339.0,0.0,190.07
1790410353.889,7,57319.0,0.0,185.71
1790410354.889,0,59951.0,0.0,191.59
1790410354.889,1,57297.0,0.0,189.21
1790410354.889,2,57189.0,0.0,194.08
1790410354.889,3,57517.0,0.0,184.71
1790410354.889,4,58145.0,0.0,190.49
1790410354.889,5,57499.0,0.0,187.86
1790410354.889,6,57339.0,0.0,189.77
1790410354.889,7,57319.0,0.0,185.85
1790410355.889,0,59951.0,0.0,191.4
1790410355.889,1,57297.0,0.0,189.18
1790410355.889,2,57189.0,0.0,193.93
1790410355.889,3,57517.0,0.0,184.62
1790410355.889,4,58145.0,0.0,190.36
1790410355.889,5,57499.0,0.0,187.69
1790410355.889,6,57339.0,0.0,189.63
1790410355.889,7,57319.0,0.0,185.69
1790410356.89,0,59951.0,0.0,191.32
1790410356.89,1,57297.0,0.0,189.16
1790410356.89,2,57189.0,0.0,193.9
1790410356.89,3,57517.0,0.0,184.62
1790410356.89,4,58145.0,0.0,190.33
1790410356.89,5,57499.0,0.0,187.63
1790410356.89,6,57339.0,0.0,189.64
1790410356.89,7,57319.0,0.0,185.68
1790410357.89,0,59951.0,0.0,191.37
1790410357.89,1,57297.0,0.0,189.14
1790410357.89,2,57189.0,0.0,193.81
1790410357.89,3,57517.0,0.0,184.57
1790410357.89,4,58145.0,0.0,190.24
1790410357.89,5,57499.0,0.0,187.67
1790410357.89,6,57339.0,0.0,189.56
1790410357.89,7,57319.0,0.0,185.65
1790410358.89,0,59951.0,0.0,191.34
1790410358.891,1,57297.0,0.0,189.09
1790410358.891,2,57189.0,0.0,193.78
1790410358.891,3,57517.0,0.0,184.68
1790410358.891,4,58145.0,0.0,190.21
1790410358.891,5,57499.0,0.0,187.63
1790410358.891,6,57339.0,0.0,189.68
1790410358.891,7,57319.0,0.0,185.67
1790410359.891,0,59951.0,0.0,191.09
1790410359.891,1,57297.0,0.0,188.97
1790410359.891,2,57189.0,0.0,193.57
1790410359.891,3,57517.0,0.0,184.48
1790410359.891,4,58145.0,0.0,190.1
1790410359.891,5,57499.0,0.0,187.75
1790410359.891,6,57339.0,0.0,189.37
1790410359.891,7,57319.0,0.0,185.77
1790410360.891,0,59951.0,0.0,191.03
1790410360.891,1,57297.0,0.0,189.0
1790410360.891,2,57189.0,0.0,193.55
1790410360.891,3,57517.0,0.0,184.52
1790410360.891,4,58145.0,0.0,190.01
1790410360.891,5,57499.0,0.0,187.57
1790410360.891,6,57339.0,0.0,189.34
1790410360.891,7,57319.0,0.0,185.6
1790410361.892,0,59951.0,0.0,190.98
1790410361.892,1,57297.0,0.0,188.95
1790410361.892,2,57189.0,0.0,193.44
1790410361.892,3,57517.0,0.0,184.46
1790410361.892,4,58145.0,0.0,190.02
1790410361.892,5,57499.0,0.0,187.53
1790410361.892,6,57339.0,0.0,189.26
1790410361.892,7,57319.0,0.0,185.62
1790410362.892,0,59951.0,0.0,190.95
1790410362.892,1,57297.0,0.0,188.91
1790410362.892,2,57189.0,0.0,193.53
1790410362.892,3,57517.0,0.0,184.46
1790410362.892,4,58145.0,0.0,190.05
1790410362.892,5,57499.0,0.0,187.6
1790410362.892,6,57339.0,0.0,189.14
1790410362.892,7,57319.0,0.0,185.57
1790410363.893,0,59951.0,0.0,190.92
1790410363.893,1,57297.0,0.0,189.02
1790410363.893,2,57189.0,0.0,193.54
1790410363.893,3,57517.0,0.0,184.56
1790410363.893,4,58145.0,0.0,190.04
1790410363.893,5,57499.0,0.0,187.48
1790410363.893,6,57339.0,0.0,189.22
1790410363.893,7,57319.0,0.0,185.5
1790410364.893,0,59951.0,0.0,190.74
1790410364.893,1,57297.0,0.0,188.82
1790410364.893,2,57189.0,0.0,193.29
1790410364.893,3,57517.0,0.0,184.49
1790410364.893,4,58145.0,0.0,189.83
1790410364.893,5,57499.0,0.0,187.6
1790410364.893,6,57339.0,0.0,189.03
1790410364.893,7,57319.0,0.0,185.63
1790410365.894,0,59951.0,0.0,190.83
1790410365.895,1,57297.0,0.0,188.88
1790410365.895,2,57189.0,0.0,193.33
1790410365.896,3,57517.0,0.0,184.5
1790410365.896,4,58145.0,0.0,189.89
1790410365.896,5,57499.0,0.0,187.51
1790410365.896,6,57339.0,0.0,189.08
1790410365.896,7,57319.0,0.0,185.57
1790410366.896,0,59951.0,0.0,190.71
1790410366.896,1,57297.0,0.0,188.82
1790410366.896,2,57189.0,0.0,193.28
1790410366.896,3,57517.0,0.0,184.48
1790410366.896,4,58145.0,0.0,189.74
1790410366.896,5,57499.0,0.0,187.52
1790410366.896,6,57339.0,0.0,188.99
1790410366.896,7,57319.0,0.0,185.54
1790410367.896,0,59951.0,0.0,190.63
1790410367.896,1,57297.0,0.0,188.77
1790410367.896,2,57189.0,0.0,193.2
1790410367.896,3,57517.0,0.0,184.36
1790410367.896,4,58145.0,0.0,189.68
1790410367.896,5,57499.0,0.0,187.38
1790410367.896,6,57339.0,0.0,188.9
1790410367.896,7,57319.0,0.0,185.51
1790410368.896,0,59951.0,0.0,190.67
1790410368.896,1,57297.0,0.0,188.85
1790410368.896,2,57189.0,0.0,193.28
1790410368.897,3,57517.0,0.0,184.41
1790410368.897,4,58145.0,0.0,189.68
1790410368.897,5,57499.0,0.0,187.35
1790410368.897,6,57339.0,0.0,189.0
1790410368.897,7,57319.0,0.0,185.52
1790410369.897,0,59951.0,0.0,190.54
1790410369.897,1,57297.0,0.0,188.72
1790410369.897,2,57189.0,0.0,193.09
1790410369.897,3,57517.0,0.0,184.32
1790410369.897,4,58145.0,0.0,189.52
1790410369.897,5,57499.0,0.0,187.46
1790410369.897,6,57339.0,0.0,188.8
1790410369.897,7,57319.0,0.0,185.61
1790410370.897,0,59951.0,0.0,190.42
1790410370.897,1,57297.0,0.0,188.71
1790410370.897,2,57189.0,0.0,193.01
1790410370.897,3,57517.0,0.0,184.37
1790410370.897,4,58145.0,0.0,189.49
1790410370.897,5,57499.0,0.0,187.35
1790410370.897,6,57339.0,0.0,188.79
1790410370.897,7,57319.0,0.0,185.45
1790410371.898,0,59951.0,0.0,190.34
1790410371.898,1,57297.0,0.0,188.62
1790410371.898,2,57189.0,0.0,192.9
1790410371.898,3,57517.0,0.0,184.25
1790410371.898,4,58145.0,0.0,189.43
1790410371.898,5,57499.0,0.0,187.33
1790410371.898,6,57339.0,0.0,188.65
1790410371.898,7,57319.0,0.0,185.42
1790410372.898,0,59951.0,0.0,190.34
1790410372.898,1,57297.0,0.0,188.66
1790410372.898,2,57189.0,0.0,192.82
1790410372.898,3,57517.0,0.0,184.29
1790410372.898,4,58145.0,0.0,189.41
1790410372.898,5,57499.0,0.0,187.32
1790410372.898,6,57339.0,0.0,188.52
1790410372.898,7,57319.0,0.0,185.37
1790410373.898,0,59951.0,0.0,190.43
1790410373.898,1,57297.0,0.0,188.76
1790410373.898,2,57189.0,0.0,192.93
1790410373.898,3,57517.0,0.0,184.43
1790410373.898,4,58145.0,0.0,189.53
1790410373.898,5,57499.0,0.0,187.27
1790410373.898,6,57339.0,0.0,188.7
1790410373.898,7,57319.0,0.0,185.34
1790410374.899,0,59951.0,0.0,190.24
1790410374.899,1,57297.0,0.0,188.65
1790410374.899,2,57189.0,0.0,192.82
1790410374.899,3,57517.0,0.0,184.22
1790410374.899,4,58145.0,0.0,189.44
1790410374.899,5,57499.0,0.0,187.39
1790410374.899,6,57339.0,0.0,188.48
1790410374.899,7,57319.0,0.0,185.46
1790410375.899,0,59951.0,0.0,190.24
1790410375.899,1,57297.0,0.0,188.62
1790410375.899,2,57189.0,0.0,192.75
1790410375.899,3,57517.0,0.0,184.16
1790410375.899,4,58145.0,0.0,189.29
1790410375.899,5,57499.0,0.0,187.24
1790410375.899,6,57339.0,0.0,188.37
1790410375.899,7,57319.0,0.0,185.33
1790410376.899,0,59951.0,0.0,190.22
1790410376.9,1,57297.0,0.0,188.6
1790410376.9,2,57189.0,0.0,192.64
1790410376.9,3,57517.0,0.0,184.2
1790410376.9,4,58145.0,0.0,189.22
1790410376.9,5,57499.0,0.0,187.24
1790410376.9,6,57339.0,0.0,188.34
1790410376.9,7,57319.0,0.0,185.31
1790410377.9,0,59951.0,0.0,190.16
1790410377.9,1,57297.0,0.0,188.57
1790410377.9,2,57189.0,0.0,192.61
1790410377.9,3,57517.0,0.0,184.13
1790410377.9,4,58145.0,0.0,189.22
1790410377.9,5,57499.0,0.0,187.24
1790410377.9,6,57339.0,0.0,188.34
1790410377.9,7,57319.0,0.0,185.28
1790410378.9,0,59951.0,0.0,190.17
1790410378.9,1,57297.0,0.0,188.65
1790410378.9,2,57189.0,0.0,192.67
1790410378.901,3,57517.0,0.0,184.32
1790410378.901,4,58145.0,0.0,189.23
1790410378.901,5,57499.0,0.0,187.2
1790410378.901,6,57339.0,0.0,188.46
1790410378.901,7,57319.0,0.0,185.29
1790410379.901,0,59951.0,0.0,189.96
1790410379.901,1,57297.0,0.0,188.49
1790410379.901,2,57189.0,0.0,192.56
1790410379.901,3,57517.0,0.0,184.18
1790410379.901,4,58145.0,0.0,189.14
1790410379.901,5,57499.0,0.0,187.26
1790410379.901,6,57339.0,0.0,188.28
1790410379.901,7,57319.0,0.0,185.48
1790410380.901,0,59951.0,0.0,189.94
1790410380.901,1,57297.0,0.0,188.53
1790410380.901,2,57189.0,0.0,192.52
1790410380.902,3,57517.0,0.0,184.22
1790410380.902,4,58145.0,0.0,189.05
1790410380.902,5,57499.0,0.0,187.21
1790410380.902,6,57339.0,0.0,188.17
1790410380.902,7,57319.0,0.0,185.28
1790410381.902,0,59951.0,0.0,189.95
1790410381.902,1,57297.0,0.0,188.46
1790410381.902,2,57189.0,0.0,192.52
1790410381.902,3,57517.0,0.0,184.16
1790410381.902,4,58145.0,0.0,189.01
1790410381.902,5,57499.0,0.0,187.2
1790410381.902,6,57339.0,0.0,188.14
1790410381.902,7,57319.0,0.0,185.29
1790410382.902,0,59951.0,0.0,189.92
1790410382.902,1,57297.0,0.0,188.51
1790410382.902,2,57189.0,0.0,192.38
1790410382.903,3,57517.0,0.0,184.18
1790410382.903,4,58145.0,0.0,189.0
1790410382.903,5,57499.0,0.0,187.16
1790410382.903,6,57339.0,0.0,188.1
1790410382.903,7,57319.0,0.0,185.21
1790410383.903,0,59951.0,0.0,189.99
1790410383.903,1,57297.0,0.0,188.58
1790410383.903,2,57189.0,0.0,192.55
1790410383.903,3,57517.0,0.0,184.24
1790410383.903,4,58145.0,0.0,189.08
1790410383.903,5,57499.0,0.0,187.25
1790410383.903,6,57339.0,0.0,188.17
1790410383.903,7,57319.0,0.0,185.22
1790410384.903,0,59951.0,0.0,189.72
1790410384.903,1,57297.0,0.0,188.48
1790410384.903,2,57189.0,0.0,192.37
1790410384.903,3,57517.0,0.0,184.06
1790410384.903,4,58145.0,0.0,188.87
1790410384.903,5,57499.0,0.0,187.29
1790410384.903,6,57339.0,0.0,187.99
1790410384.903,7,57319.0,0.0,185.32
1790410385.903,0,59951.0,0.0,189.79
1790410385.909,1,57297.0,0.0,188.51
1790410385.909,2,57189.0,0.0,192.4
1790410385.909,3,57517.0,0.0,184.12
1790410385.91,4,58145.0,0.0,188.97
1790410385.91,5,57499.0,0.0,187.18
1790410385.91,6,57339.0,0.0,188.1
1790410385.91,7,57319.0,0.0,185.21
1790410386.91,0,59951.0,0.0,189.74
1790410386.91,1,57297.0,0.0,188.48
1790410386.91,2,57189.0,0.0,192.4
1790410386.91,3,57517.0,0.0,184.15
1790410386.91,4,58145.0,0.0,188.86
1790410386.91,5,57499.0,0.0,187.3
1790410386.91,6,57339.0,0.0,187.97
1790410386.91,7,57319.0,0.0,185.33
1790410387.911,0,59951.0,0.0,189.64
1790410387.911,1,57297.0,0.0,188.31
1790410387.911,2,57189.0,0.0,192.22
1790410387.911,3,57517.0,0.0,183.99
1790410387.911,4,58145.0,0.0,188.8
1790410387.911,5,57499.0,0.0,187.12
1790410387.911,6,57339.0,0.0,187.9
1790410387.911,7,57319.0,0.0,185.15
1790410388.911,0,59951.0,0.0,189.73
1790410388.911,1,57297.0,0.0,188.47
1790410388.911,2,57189.0,0.0,192.3
1790410388.911,3,57517.0,0.0,184.14
1790410388.911,4,58145.0,0.0,188.93
1790410388.911,5,57499.0,0.0,187.16
1790410388.911,6,57339.0,0.0,187.95
1790410388.911,7,57319.0,0.0,185.16
1790410389.911,0,59951.0,0.0,189.51
1790410389.911,1,57297.0,0.0,188.35
1790410389.911,2,57189.0,0.0,192.09
1790410389.911,3,57517.0,0.0,184.04
1790410389.911,4,58145.0,0.0,188.79
1790410389.911,5,57499.0,0.0,187.18
1790410389.911,6,57339.0,0.0,187.8
1790410389.911,7,57319.0,0.0,185.26
1790410390.912,0,59951.0,0.0,189.52
1790410390.912,1,57297.0,0.0,188.31
1790410390.912,2,57189.0,0.0,192.09
