unix_seconds,gpu_index,memory_used_mib,utilization_percent,power_watts
1790417611.108,2,57189.0,0.0,190.09
1790417611.108,3,57517.0,0.0,183.37
1790417611.108,4,58145.0,0.0,186.71
1790417611.108,5,57499.0,0.0,186.56
1790417611.108,6,57339.0,0.0,185.35
1790417611.108,7,57319.0,0.0,184.55
1790417612.108,0,59951.0,0.0,187.21
1790417612.109,1,57297.0,0.0,187.49
1790417612.109,2,57189.0,0.0,190.1
1790417612.109,3,57517.0,0.0,183.44
1790417612.109,4,58145.0,0.0,186.76
1790417612.109,5,57499.0,0.0,186.5
1790417612.109,6,57339.0,0.0,185.45
1790417612.109,7,57319.0,0.0,184.57
1790417613.109,0,59951.0,0.0,187.24
1790417613.109,1,57297.0,0.0,187.52
1790417613.109,2,57189.0,0.0,190.1
1790417613.109,3,57517.0,0.0,183.47
1790417613.109,4,58145.0,0.0,186.74
1790417613.109,5,57499.0,0.0,186.49
1790417613.109,6,57339.0,0.0,185.34
1790417613.109,7,57319.0,0.0,184.54
1790417614.109,0,59951.0,0.0,187.36
1790417614.109,1,57297.0,0.0,187.53
1790417614.109,2,57189.0,0.0,190.17
1790417614.109,3,57517.0,0.0,183.49
1790417614.109,4,58145.0,0.0,186.87
1790417614.109,5,57499.0,0.0,186.57
1790417614.109,6,57339.0,0.0,185.52
1790417614.109,7,57319.0,0.0,184.55
1790417615.11,0,59951.0,0.0,187.24
1790417615.11,1,57297.0,0.0,187.63
1790417615.11,2,57189.0,0.0,190.03
1790417615.11,3,57517.0,0.0,183.6
1790417615.11,4,58145.0,0.0,186.72
1790417615.11,5,57499.0,0.0,186.67
1790417615.11,6,57339.0,0.0,185.4
1790417615.11,7,57319.0,0.0,184.63
1790417616.11,0,59951.0,0.0,187.25
1790417616.11,1,57297.0,0.0,187.52
1790417616.11,2,57189.0,0.0,190.01
1790417616.11,3,57517.0,0.0,183.41
1790417616.11,4,58145.0,0.0,186.78
1790417616.11,5,57499.0,0.0,186.52
1790417616.11,6,57339.0,0.0,185.41
1790417616.11,7,57319.0,0.0,184.55
1790417617.11,0,59951.0,0.0,187.3
1790417617.111,1,57297.0,0.0,187.53
1790417617.111,2,57189.0,0.0,189.98
1790417617.111,3,57517.0,0.0,183.47
1790417617.111,4,58145.0,0.0,186.76
1790417617.111,5,57499.0,0.0,186.49
1790417617.111,6,57339.0,0.0,185.33
1790417617.111,7,57319.0,0.0,184.54
1790417618.111,0,59951.0,0.0,187.27
1790417618.111,1,57297.0,0.0,187.56
1790417618.111,2,57189.0,0.0,190.04
1790417618.111,3,57517.0,0.0,183.42
1790417618.111,4,58145.0,0.0,186.78
1790417618.111,5,57499.0,0.0,186.53
1790417618.111,6,57339.0,0.0,185.5
1790417618.111,7,57319.0,0.0,184.48
1790417619.111,0,59951.0,0.0,187.35
1790417619.111,1,57297.0,0.0,187.5
1790417619.111,2,57189.0,0.0,190.16
1790417619.111,3,57517.0,0.0,183.53
1790417619.111,4,58145.0,0.0,186.91
1790417619.111,5,57499.0,0.0,186.61
1790417619.111,6,57339.0,0.0,185.49
1790417619.111,7,57319.0,0.0,184.58
1790417620.111,0,59951.0,0.0,187.22
1790417620.111,1,57297.0,0.0,187.61
1790417620.111,2,57189.0,0.0,190.02
1790417620.112,3,57517.0,0.0,183.59
1790417620.112,4,58145.0,0.0,186.84
1790417620.112,5,57499.0,0.0,186.61
1790417620.112,6,57339.0,0.0,185.49
1790417620.112,7,57319.0,0.0,184.68
1790417621.112,0,59951.0,0.0,187.24
1790417621.112,1,57297.0,0.0,187.52
1790417621.112,2,57189.0,0.0,189.97
1790417621.112,3,57517.0,0.0,183.48
1790417621.112,4,58145.0,0.0,186.69
1790417621.112,5,57499.0,0.0,186.5
1790417621.112,6,57339.0,0.0,185.41
1790417621.112,7,57319.0,0.0,184.53
1790417622.112,0,59951.0,0.0,187.25
1790417622.112,1,57297.0,0.0,187.52
1790417622.112,2,57189.0,0.0,190.04
1790417622.112,3,57517.0,0.0,183.49
1790417622.112,4,58145.0,0.0,186.79
1790417622.112,5,57499.0,0.0,186.6
1790417622.112,6,57339.0,0.0,185.49
1790417622.112,7,57319.0,0.0,184.53
1790417623.112,0,59951.0,0.0,187.27
1790417623.112,1,57297.0,0.0,187.48
1790417623.112,2,57189.0,0.0,190.03
1790417623.112,3,57517.0,0.0,183.49
1790417623.112,4,58145.0,0.0,186.68
1790417623.112,5,57499.0,0.0,186.52
1790417623.112,6,57339.0,0.0,185.46
1790417623.112,7,57319.0,0.0,184.57
1790417624.113,0,59951.0,0.0,187.41
1790417624.113,1,57297.0,0.0,187.48
1790417624.113,2,57189.0,0.0,190.13
1790417624.113,3,57517.0,0.0,183.51
1790417624.113,4,58145.0,0.0,186.86
1790417624.113,5,57499.0,0.0,186.5
1790417624.113,6,57339.0,0.0,185.51
1790417624.113,7,57319.0,0.0,184.52
1790417625.113,0,59951.0,0.0,187.39
1790417625.121,1,57297.0,0.0,187.6
1790417625.121,2,57189.0,0.0,189.96
1790417625.121,3,57517.0,0.0,183.63
1790417625.121,4,58145.0,0.0,186.69
1790417625.121,5,57499.0,0.0,186.66
1790417625.122,6,57339.0,0.0,185.39
1790417625.122,7,57319.0,0.0,184.67
1790417626.122,0,59951.0,0.0,187.43
1790417626.128,1,57297.0,0.0,187.59
1790417626.128,2,57189.0,0.0,190.0
1790417626.128,3,57517.0,0.0,183.54
1790417626.128,4,58145.0,0.0,186.88
1790417626.128,5,57499.0,0.0,186.55
1790417626.128,6,57339.0,0.0,185.45
1790417626.128,7,57319.0,0.0,184.54
1790417627.129,0,59951.0,0.0,187.32
1790417627.129,1,57297.0,0.0,187.56
1790417627.129,2,57189.0,0.0,190.01
1790417627.129,3,57517.0,0.0,183.58
1790417627.129,4,58145.0,0.0,186.71
1790417627.129,5,57499.0,0.0,186.55
1790417627.129,6,57339.0,0.0,185.41
1790417627.129,7,57319.0,0.0,184.57
1790417628.129,0,59951.0,0.0,187.21
1790417628.129,1,57297.0,0.0,187.49
1790417628.129,2,57189.0,0.0,189.96
1790417628.129,3,57517.0,0.0,183.43
1790417628.129,4,58145.0,0.0,186.69
1790417628.129,5,57499.0,0.0,186.49
1790417628.129,6,57339.0,0.0,185.39
1790417628.129,7,57319.0,0.0,184.47
1790417629.129,0,59951.0,0.0,187.32
1790417629.137,1,57297.0,0.0,187.48
1790417629.137,2,57189.0,0.0,190.1
1790417629.137,3,57517.0,0.0,183.48
1790417629.137,4,58145.0,0.0,186.87
1790417629.137,5,57499.0,0.0,186.48
1790417629.137,6,57339.0,0.0,185.5
1790417629.137,7,57319.0,0.0,184.52
1790417630.137,0,59951.0,0.0,187.21
1790417630.137,1,57297.0,0.0,187.64
1790417630.137,2,57189.0,0.0,190.01
1790417630.137,3,57517.0,0.0,183.43
1790417630.137,4,58145.0,0.0,186.59
1790417630.137,5,57499.0,0.0,186.71
1790417630.137,6,57339.0,0.0,185.4
1790417630.137,7,57319.0,0.0,184.65
1790417631.137,0,59951.0,0.0,187.21
1790417631.137,1,57297.0,0.0,187.49
1790417631.137,2,57189.0,0.0,189.94
1790417631.137,3,57517.0,0.0,183.36
1790417631.137,4,58145.0,0.0,186.68
1790417631.137,5,57499.0,0.0,186.54
1790417631.137,6,57339.0,0.0,185.33
1790417631.137,7,57319.0,0.0,184.49
1790417632.138,0,59951.0,0.0,187.13
1790417632.138,1,57297.0,0.0,187.49
1790417632.138,2,57189.0,0.0,189.93
1790417632.138,3,57517.0,0.0,183.4
1790417632.138,4,58145.0,0.0,186.71
1790417632.138,5,57499.0,0.0,186.52
1790417632.138,6,57339.0,0.0,185.41
1790417632.138,7,57319.0,0.0,184.49
1790417633.138,0,59951.0,0.0,187.21
1790417633.138,1,57297.0,0.0,187.49
1790417633.138,2,57189.0,0.0,190.06
1790417633.138,3,57517.0,0.0,183.38
1790417633.138,4,58145.0,0.0,186.61
1790417633.138,5,57499.0,0.0,186.5
1790417633.138,6,57339.0,0.0,185.4
1790417633.138,7,57319.0,0.0,184.48
1790417634.138,0,59951.0,0.0,187.33
1790417634.138,1,57297.0,0.0,187.48
1790417634.139,2,57189.0,0.0,190.04
1790417634.139,3,57517.0,0.0,183.47
1790417634.139,4,58145.0,0.0,186.85
1790417634.139,5,57499.0,0.0,186.54
1790417634.139,6,57339.0,0.0,185.56
1790417634.139,7,57319.0,0.0,184.43
1790417635.139,0,59951.0,0.0,187.21
1790417635.139,1,57297.0,0.0,187.66
1790417635.139,2,57189.0,0.0,189.95
1790417635.139,3,57517.0,0.0,183.41
1790417635.139,4,58145.0,0.0,186.66
1790417635.139,5,57499.0,0.0,186.63
1790417635.139,6,57339.0,0.0,185.39
1790417635.139,7,57319.0,0.0,184.61
1790417636.139,0,59951.0,0.0,187.23
1790417636.139,1,57297.0,0.0,187.49
1790417636.139,2,57189.0,0.0,190.04
1790417636.139,3,57517.0,0.0,183.32
1790417636.139,4,58145.0,0.0,186.7
1790417636.139,5,57499.0,0.0,186.49
1790417636.139,6,57339.0,0.0,185.45
1790417636.139,7,57319.0,0.0,184.47
1790417637.139,0,59951.0,0.0,187.19
1790417637.139,1,57297.0,0.0,187.45
1790417637.139,2,57189.0,0.0,189.94
1790417637.139,3,57517.0,0.0,183.33
1790417637.139,4,58145.0,0.0,186.69
1790417637.14,5,57499.0,0.0,186.49
1790417637.14,6,57339.0,0.0,185.37
1790417637.14,7,57319.0,0.0,184.5
1790417638.14,0,59951.0,0.0,187.13
1790417638.14,1,57297.0,0.0,187.45
1790417638.14,2,57189.0,0.0,189.96
1790417638.14,3,57517.0,0.0,183.35
1790417638.14,4,58145.0,0.0,186.68
1790417638.14,5,57499.0,0.0,186.47
1790417638.14,6,57339.0,0.0,185.5
1790417638.14,7,57319.0,0.0,184.53
1790417639.14,0,59951.0,0.0,187.22
1790417639.14,1,57297.0,0.0,187.49
1790417639.14,2,57189.0,0.0,190.1
1790417639.14,3,57517.0,0.0,183.5
1790417639.14,4,58145.0,0.0,186.8
1790417639.14,5,57499.0,0.0,186.52
1790417639.14,6,57339.0,0.0,185.5
1790417639.14,7,57319.0,0.0,184.53
1790417640.14,0,59951.0,0.0,187.14
1790417640.14,1,57297.0,0.0,187.63
1790417640.14,2,57189.0,0.0,189.99
1790417640.14,3,57517.0,0.0,183.47
1790417640.14,4,58145.0,0.0,186.55
1790417640.14,5,57499.0,0.0,186.58
1790417640.14,6,57339.0,0.0,185.46
1790417640.14,7,57319.0,0.0,184.61
1790417641.14,0,59951.0,0.0,187.18
1790417641.141,1,57297.0,0.0,187.47
1790417641.141,2,57189.0,0.0,189.96
1790417641.141,3,57517.0,0.0,183.32
1790417641.141,4,58145.0,0.0,186.73
1790417641.141,5,57499.0,0.0,186.51
1790417641.141,6,57339.0,0.0,185.43
1790417641.141,7,57319.0,0.0,184.51
1790417642.141,0,59951.0,0.0,187.18
1790417642.141,1,57297.0,0.0,187.47
1790417642.141,2,57189.0,0.0,189.95
1790417642.141,3,57517.0,0.0,183.33
1790417642.141,4,58145.0,0.0,186.65
1790417642.141,5,57499.0,0.0,186.53
1790417642.141,6,57339.0,0.0,185.4
1790417642.141,7,57319.0,0.0,184.55
1790417643.141,0,59951.0,0.0,187.18
1790417643.254,1,57297.0,0.0,187.49
1790417643.254,2,57189.0,0.0,189.96
1790417643.254,3,57517.0,0.0,183.37
1790417643.254,4,58145.0,0.0,186.62
1790417643.254,5,57499.0,0.0,186.51
1790417643.254,6,57339.0,0.0,185.31
1790417643.254,7,57319.0,0.0,184.53
1790417644.254,0,59951.0,0.0,187.28
1790417644.378,1,57297.0,0.0,187.61
1790417644.378,2,57189.0,0.0,190.11
1790417644.378,3,57517.0,0.0,183.46
1790417644.378,4,58145.0,0.0,186.74
1790417644.378,5,57499.0,0.0,186.5
1790417644.378,6,57339.0,0.0,185.46
1790417644.378,7,57319.0,0.0,184.47
1790417645.378,0,59951.0,0.0,187.18
1790417645.383,1,57297.0,0.0,187.64
1790417645.383,2,57189.0,0.0,189.96
1790417645.384,3,57517.0,0.0,183.46
1790417645.384,4,58145.0,0.0,186.68
1790417645.384,5,57499.0,0.0,186.62
1790417645.384,6,57339.0,0.0,185.48
1790417645.384,7,57319.0,0.0,184.6
1790417646.384,0,59951.0,0.0,187.19
1790417646.391,1,57297.0,0.0,187.59
1790417646.391,2,57189.0,0.0,190.01
1790417646.391,3,57517.0,0.0,183.4
1790417646.392,4,58145.0,0.0,186.74
1790417646.392,5,57499.0,0.0,186.63
1790417646.392,6,57339.0,0.0,185.47
1790417646.392,7,57319.0,0.0,184.52
1790417647.392,0,59951.0,0.0,187.06
1790417647.392,1,57297.0,0.0,187.54
1790417647.392,2,57189.0,0.0,190.02
1790417647.392,3,57517.0,0.0,183.38
1790417647.392,4,58145.0,0.0,186.69
1790417647.392,5,57499.0,0.0,186.57
1790417647.392,6,57339.0,0.0,185.43
1790417647.392,7,57319.0,0.0,184.56
1790417648.392,0,59951.0,0.0,187.1
1790417648.445,1,57297.0,0.0,187.49
1790417648.445,2,57189.0,0.0,189.94
1790417648.445,3,57517.0,0.0,183.34
1790417648.445,4,58145.0,0.0,186.58
1790417648.445,5,57499.0,0.0,186.47
1790417648.445,6,57339.0,0.0,185.4
1790417648.446,7,57319.0,0.0,184.46
1790417649.446,0,59951.0,0.0,187.15
1790417649.446,1,57297.0,0.0,187.6
1790417649.446,2,57189.0,0.0,190.06
1790417649.446,3,57517.0,0.0,183.54
1790417649.446,4,58145.0,0.0,186.66
1790417649.446,5,57499.0,0.0,186.45
1790417649.446,6,57339.0,0.0,185.44
1790417649.446,7,57319.0,0.0,184.53
1790417650.446,0,59951.0,0.0,187.06
1790417650.446,1,57297.0,0.0,187.45
1790417650.446,2,57189.0,0.0,189.96
1790417650.446,3,57517.0,0.0,183.41
1790417650.446,4,58145.0,0.0,186.66
1790417650.446,5,57499.0,0.0,186.65
1790417650.446,6,57339.0,0.0,185.39
1790417650.446,7,57319.0,0.0,184.66
1790417651.446,0,59951.0,0.0,187.07
1790417651.447,1,57297.0,0.0,187.43
1790417651.447,2,57189.0,0.0,189.82
1790417651.447,3,57517.0,0.0,183.39
1790417651.447,4,58145.0,0.0,186.6
1790417651.447,5,57499.0,0.0,186.51
1790417651.447,6,57339.0,0.0,185.34
1790417651.447,7,57319.0,0.0,184.47
1790417652.447,0,59951.0,0.0,187.07
1790417652.447,1,57297.0,0.0,187.43
1790417652.447,2,57189.0,0.0,189.83
1790417652.447,3,57517.0,0.0,183.42
1790417652.447,4,58145.0,0.0,186.65
1790417652.447,5,57499.0,0.0,186.41
1790417652.447,6,57339.0,0.0,185.41
1790417652.447,7,57319.0,0.0,184.49
1790417653.447,0,59951.0,0.0,187.11
1790417653.447,1,57297.0,0.0,187.51
1790417653.447,2,57189.0,0.0,189.9
1790417653.447,3,57517.0,0.0,183.41
1790417653.447,4,58145.0,0.0,186.64
1790417653.447,5,57499.0,0.0,186.45
1790417653.447,6,57339.0,0.0,185.36
1790417653.447,7,57319.0,0.0,184.47
1790417654.447,0,59951.0,0.0,187.15
1790417654.447,1,57297.0,0.0,187.6
1790417654.447,2,57189.0,0.0,190.06
1790417654.447,3,57517.0,0.0,183.43
1790417654.447,4,58145.0,0.0,186.79
1790417654.447,5,57499.0,0.0,186.45
1790417654.447,6,57339.0,0.0,185.52
1790417654.448,7,57319.0,0.0,184.55
1790417655.448,0,59951.0,0.0,187.1
1790417655.448,1,57297.0,0.0,187.47
1790417655.448,2,57189.0,0.0,189.92
1790417655.448,3,57517.0,0.0,183.24
1790417655.448,4,58145.0,0.0,186.57
1790417655.448,5,57499.0,0.0,186.63
1790417655.448,6,57339.0,0.0,185.32
1790417655.448,7,57319.0,0.0,184.6
1790417656.448,0,59951.0,0.0,187.05
1790417656.448,1,57297.0,0.0,187.42
1790417656.448,2,57189.0,0.0,189.88
1790417656.448,3,57517.0,0.0,183.26
1790417656.448,4,58145.0,0.0,186.62
1790417656.448,5,57499.0,0.0,186.39
1790417656.448,6,57339.0,0.0,185.41
1790417656.448,7,57319.0,0.0,184.46
1790417657.448,0,59951.0,0.0,187.01
1790417657.448,1,57297.0,0.0,187.44
1790417657.448,2,57189.0,0.0,189.94
1790417657.448,3,57517.0,0.0,183.31
1790417657.448,4,58145.0,0.0,186.6
1790417657.448,5,57499.0,0.0,186.46
1790417657.448,6,57339.0,0.0,185.33
1790417657.448,7,57319.0,0.0,184.46
1790417658.449,0,59951.0,0.0,187.07
1790417658.449,1,57297.0,0.0,187.41
1790417658.449,2,57189.0,0.0,189.95
1790417658.449,3,57517.0,0.0,183.29
1790417658.449,4,58145.0,0.0,186.57
1790417658.449,5,57499.0,0.0,186.46
1790417658.449,6,57339.0,0.0,185.37
1790417658.449,7,57319.0,0.0,184.45
1790417659.449,0,59951.0,0.0,187.17
1790417659.449,1,57297.0,0.0,187.54
1790417659.449,2,57189.0,0.0,190.02
1790417659.449,3,57517.0,0.0,183.44
1790417659.449,4,58145.0,0.0,186.76
1790417659.449,5,57499.0,0.0,186.52
1790417659.449,6,57339.0,0.0,185.43
1790417659.449,7,57319.0,0.0,184.47
1790417660.449,0,59951.0,0.0,187.01
1790417660.449,1,57297.0,0.0,187.46
1790417660.449,2,57189.0,0.0,189.89
1790417660.449,3,57517.0,0.0,183.34
1790417660.449,4,58145.0,0.0,186.63
1790417660.449,5,57499.0,0.0,186.69
1790417660.449,6,57339.0,0.0,185.38
1790417660.449,7,57319.0,0.0,184.61
1790417661.45,0,59951.0,0.0,187.04
1790417661.45,1,57297.0,0.0,187.45
1790417661.45,2,57189.0,0.0,189.91
1790417661.45,3,57517.0,0.0,183.32
1790417661.45,4,58145.0,0.0,186.54
1790417661.45,5,57499.0,0.0,186.5
1790417661.45,6,57339.0,0.0,185.28
1790417661.45,7,57319.0,0.0,184.43
1790417662.45,0,59951.0,0.0,187.05
1790417662.45,1,57297.0,0.0,187.46
1790417662.45,2,57189.0,0.0,189.88
1790417662.45,3,57517.0,0.0,183.29
1790417662.45,4,58145.0,0.0,186.65
1790417662.45,5,57499.0,0.0,186.58
1790417662.45,6,57339.0,0.0,185.34
1790417662.45,7,57319.0,0.0,184.46
1790417663.45,0,59951.0,0.0,187.07
1790417663.45,1,57297.0,0.0,187.46
1790417663.45,2,57189.0,0.0,189.84
1790417663.45,3,57517.0,0.0,183.35
1790417663.45,4,58145.0,0.0,186.58
1790417663.45,5,57499.0,0.0,186.51
1790417663.451,6,57339.0,0.0,185.25
1790417663.451,7,57319.0,0.0,184.46
1790417664.451,0,59951.0,0.0,187.15
1790417664.451,1,57297.0,0.0,187.57
1790417664.451,2,57189.0,0.0,190.01
1790417664.451,3,57517.0,0.0,183.5
1790417664.451,4,58145.0,0.0,186.81
1790417664.451,5,57499.0,0.0,186.53
1790417664.451,6,57339.0,0.0,185.5
1790417664.451,7,57319.0,0.0,184.49
1790417665.451,0,59951.0,0.0,187.08
1790417665.451,1,57297.0,0.0,187.48
1790417665.451,2,57189.0,0.0,189.88
1790417665.451,3,57517.0,0.0,183.37
1790417665.451,4,58145.0,0.0,186.63
1790417665.451,5,57499.0,0.0,186.65
1790417665.451,6,57339.0,0.0,185.37
1790417665.451,7,57319.0,0.0,184.6
1790417666.451,0,59951.0,0.0,187.11
1790417666.459,1,57297.0,0.0,187.55
1790417666.459,2,57189.0,0.0,189.99
1790417666.459,3,57517.0,0.0,183.34
1790417666.459,4,58145.0,0.0,186.76
1790417666.459,5,57499.0,0.0,186.59
1790417666.46,6,57339.0,0.0,185.44
1790417666.46,7,57319.0,0.0,184.53
1790417667.47,0,59951.0,0.0,187.02
1790417667.47,1,57297.0,0.0,187.46
1790417667.47,2,57189.0,0.0,189.93
1790417667.47,3,57517.0,0.0,183.33
1790417667.47,4,58145.0,0.0,186.64
1790417667.47,5,57499.0,0.0,186.51
1790417667.47,6,57339.0,0.0,185.32
1790417667.47,7,57319.0,0.0,184.54
1790417668.47,0,59951.0,0.0,187.0
1790417668.47,1,57297.0,0.0,187.46
1790417668.47,2,57189.0,0.0,189.83
1790417668.47,3,57517.0,0.0,183.31
1790417668.47,4,58145.0,0.0,186.55
1790417668.47,5,57499.0,0.0,186.52
1790417668.47,6,57339.0,0.0,185.4
1790417668.47,7,57319.0,0.0,184.47
1790417669.47,0,59951.0,0.0,187.12
1790417669.507,1,57297.0,0.0,187.55
1790417669.507,2,57189.0,0.0,189.93
1790417669.507,3,57517.0,0.0,183.52
1790417669.507,4,58145.0,0.0,186.55
1790417669.507,5,57499.0,0.0,186.47
1790417669.507,6,57339.0,0.0,185.41
1790417669.507,7,57319.0,0.0,184.58
1790417670.507,0,59951.0,0.0,187.02
1790417670.507,1,57297.0,0.0,187.46
1790417670.507,2,57189.0,0.0,189.91
1790417670.507,3,57517.0,0.0,183.23
1790417670.507,4,58145.0,0.0,186.55
1790417670.507,5,57499.0,0.0,186.61
1790417670.507,6,57339.0,0.0,185.39
1790417670.507,7,57319.0,0.0,184.49
1790417671.507,0,59951.0,0.0,187.03
1790417671.508,1,57297.0,0.0,187.41
1790417671.508,2,57189.0,0.0,189.86
1790417671.508,3,57517.0,0.0,183.32
1790417671.508,4,58145.0,0.0,186.58
1790417671.508,5,57499.0,0.0,186.53
1790417671.508,6,57339.0,0.0,185.24
1790417671.508,7,57319.0,0.0,184.43
1790417672.508,0,59951.0,0.0,186.98
1790417672.508,1,57297.0,0.0,187.41
1790417672.508,2,57189.0,0.0,189.87
1790417672.508,3,57517.0,0.0,183.27
1790417672.508,4,58145.0,0.0,186.56
1790417672.508,5,57499.0,0.0,186.46
1790417672.508,6,57339.0,0.0,185.37
1790417672.508,7,57319.0,0.0,184.47
1790417673.508,0,59951.0,0.0,187.04
1790417673.508,1,57297.0,0.0,187.46
1790417673.508,2,57189.0,0.0,189.85
1790417673.508,3,57517.0,0.0,183.22
1790417673.508,4,58145.0,0.0,186.49
1790417673.508,5,57499.0,0.0,186.5
1790417673.508,6,57339.0,0.0,185.28
1790417673.508,7,57319.0,0.0,184.44
1790417674.508,0,59951.0,0.0,187.12
1790417674.509,1,57297.0,0.0,187.58
1790417674.509,2,57189.0,0.0,189.94
1790417674.509,3,57517.0,0.0,183.41
1790417674.509,4,58145.0,0.0,186.6
1790417674.509,5,57499.0,0.0,186.48
1790417674.509,6,57339.0,0.0,185.46
1790417674.509,7,57319.0,0.0,184.49
1790417675.509,0,59951.0,0.0,187.01
1790417675.509,1,57297.0,0.0,187.42
1790417675.509,2,57189.0,0.0,189.89
1790417675.509,3,57517.0,0.0,183.24
1790417675.509,4,58145.0,0.0,186.51
1790417675.509,5,57499.0,0.0,186.59
1790417675.509,6,57339.0,0.0,185.17
1790417675.509,7,57319.0,0.0,184.52
1790417676.509,0,59951.0,0.0,186.96
1790417676.509,1,57297.0,0.0,187.38
1790417676.509,2,57189.0,0.0,189.89
1790417676.509,3,57517.0,0.0,183.3
1790417676.509,4,58145.0,0.0,186.56
1790417676.509,5,57499.0,0.0,186.42
1790417676.509,6,57339.0,0.0,185.38
1790417676.509,7,57319.0,0.0,184.41
1790417677.51,0,59951.0,0.0,187.0
1790417677.51,1,57297.0,0.0,187.38
1790417677.51,2,57189.0,0.0,189.9
1790417677.51,3,57517.0,0.0,183.28
1790417677.51,4,58145.0,0.0,186.53
1790417677.51,5,57499.0,0.0,186.41
1790417677.51,6,57339.0,0.0,185.29
1790417677.51,7,57319.0,0.0,184.42
1790417678.51,0,59951.0,0.0,187.03
1790417678.51,1,57297.0,0.0,187.39
1790417678.51,2,57189.0,0.0,189.82
1790417678.51,3,57517.0,0.0,183.33
1790417678.51,4,58145.0,0.0,186.55
1790417678.51,5,57499.0,0.0,186.38
1790417678.51,6,57339.0,0.0,185.34
1790417678.51,7,57319.0,0.0,184.45
1790417679.51,0,59951.0,0.0,187.08
1790417679.51,1,57297.0,0.0,187.49
1790417679.51,2,57189.0,0.0,189.91
1790417679.51,3,57517.0,0.0,183.38
1790417679.51,4,58145.0,0.0,186.64
1790417679.511,5,57499.0,0.0,186.41
1790417679.511,6,57339.0,0.0,185.42
1790417679.511,7,57319.0,0.0,184.61
1790417680.511,0,59951.0,0.0,186.98
1790417680.511,1,57297.0,0.0,187.41
1790417680.511,2,57189.0,0.0,189.81
1790417680.511,3,57517.0,0.0,183.3
1790417680.511,4,58145.0,0.0,186.61
1790417680.511,5,57499.0,0.0,186.52
1790417680.511,6,57339.0,0.0,185.37
1790417680.511,7,57319.0,0.0,184.41
1790417681.511,0,59951.0,0.0,187.0
1790417681.511,1,57297.0,0.0,187.43
1790417681.511,2,57189.0,0.0,189.82
1790417681.511,3,57517.0,0.0,183.29
1790417681.511,4,58145.0,0.0,186.49
1790417681.511,5,57499.0,0.0,186.41
1790417681.511,6,57339.0,0.0,185.33
1790417681.511,7,57319.0,0.0,184.47
1790417682.511,0,59951.0,0.0,186.94
1790417682.511,1,57297.0,0.0,187.44
1790417682.512,2,57189.0,0.0,189.85
1790417682.512,3,57517.0,0.0,183.37
1790417682.512,4,58145.0,0.0,186.51
1790417682.512,5,57499.0,0.0,186.41
1790417682.512,6,57339.0,0.0,185.34
1790417682.512,7,57319.0,0.0,184.47
1790417683.512,0,59951.0,0.0,187.02
1790417683.512,1,57297.0,0.0,187.43
1790417683.512,2,57189.0,0.0,189.87
1790417683.512,3,57517.0,0.0,183.33
1790417683.512,4,58145.0,0.0,186.54
1790417683.512,5,57499.0,0.0,186.41
1790417683.512,6,57339.0,0.0,185.3
1790417683.512,7,57319.0,0.0,184.44
1790417684.512,0,59951.0,0.0,187.1
1790417684.512,1,57297.0,0.0,187.54
1790417684.512,2,57189.0,0.0,189.91
1790417684.512,3,57517.0,0.0,183.39
1790417684.512,4,58145.0,0.0,186.68
1790417684.512,5,57499.0,0.0,186.51
1790417684.512,6,57339.0,0.0,185.4
1790417684.512,7,57319.0,0.0,184.54
1790417685.513,0,59951.0,0.0,187.01
1790417685.513,1,57297.0,0.0,187.48
1790417685.513,2,57189.0,0.0,189.87
1790417685.513,3,57517.0,0.0,183.33
1790417685.513,4,58145.0,0.0,186.57
1790417685.513,5,57499.0,0.0,186.62
1790417685.513,6,57339.0,0.0,185.39
1790417685.513,7,57319.0,0.0,184.41
1790417686.513,0,59951.0,0.0,186.98
1790417686.513,1,57297.0,0.0,187.51
1790417686.513,2,57189.0,0.0,189.93
1790417686.513,3,57517.0,0.0,183.39
1790417686.513,4,58145.0,0.0,186.63
1790417686.513,5,57499.0,0.0,186.54
1790417686.513,6,57339.0,0.0,185.34
1790417686.513,7,57319.0,0.0,184.46
1790417687.513,0,59951.0,0.0,186.93
1790417687.514,1,57297.0,0.0,187.43
1790417687.514,2,57189.0,0.0,189.87
1790417687.514,3,57517.0,0.0,183.44
1790417687.514,4,58145.0,0.0,186.49
1790417687.514,5,57499.0,0.0,186.47
1790417687.514,6,57339.0,0.0,185.28
1790417687.514,7,57319.0,0.0,184.53
1790417688.514,0,59951.0,0.0,186.94
1790417688.514,1,57297.0,0.0,187.42
1790417688.514,2,57189.0,0.0,189.81
1790417688.514,3,57517.0,0.0,183.33
1790417688.514,4,58145.0,0.0,186.45
1790417688.514,5,57499.0,0.0,186.43
1790417688.514,6,57339.0,0.0,185.27
1790417688.514,7,57319.0,0.0,184.46
1790417689.514,0,59951.0,0.0,187.12
1790417689.514,1,57297.0,0.0,187.5
1790417689.514,2,57189.0,0.0,189.97
1790417689.514,3,57517.0,0.0,183.5
1790417689.514,4,58145.0,0.0,186.62
1790417689.514,5,57499.0,0.0,186.45
1790417689.515,6,57339.0,0.0,185.39
1790417689.515,7,57319.0,0.0,184.54
1790417690.515,0,59951.0,0.0,186.91
1790417690.515,1,57297.0,0.0,187.38
1790417690.515,2,57189.0,0.0,189.83
1790417690.515,3,57517.0,0.0,183.32
